BirdtreeFormat,Family,O.C,Final.polygyny,Final.EPP,Syllable.rep.final,Syll.song.final,Song.rep.final,Duration.final,Interval.final,Song.rate,Continuity,EPPSourcedata
Riparia_riparia,Hirundinidae,NA,0,1,3,NA,NA,NA,NA,NA,NA,NA
Riparia_riparia,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Riparia_riparia,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,14%
Riparia_riparia,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA," 24% EPP, 36%/40% EPB"
Salpinctes_obsoletus,Troglodytidae,NA,0,NA,94,NA,NA,NA,NA,NA,NA,NA
Salpinctes_obsoletus,Troglodytidae,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA
Salpinctes_obsoletus,Troglodytidae,NA,0,NA,NA,NA,9.4,NA,NA,NA,NA,NA
Salpinctes_obsoletus,Troglodytidae,NA,0,NA,NA,NA,NA,1.5,NA,NA,NA,NA
Salpinctes_obsoletus,Troglodytidae,NA,0,NA,NA,NA,NA,NA,3.5,NA,NA,NA
Salpinctes_obsoletus,Troglodytidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saroglossa_spiloptera,unknown,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saxicola_rubetra,Muscicapidae,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA
Saxicola_rubetra,Muscicapidae,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
Saxicola_rubetra,Muscicapidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saxicola_torquatus,Muscicapidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saxicola_torquatus,Muscicapidae,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Saxicola_torquatus,Muscicapidae,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA
Sayornis_nigricans,Tyrannidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Sayornis_nigricans,Tyrannidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,19% EPP
Sayornis_phoebe,Tyrannidae,NA,0,1,5,NA,NA,NA,NA,NA,NA,NA
Sayornis_phoebe,Tyrannidae,NA,0,1,NA,2,NA,NA,NA,NA,NA,NA
Sayornis_phoebe,Tyrannidae,NA,0,1,NA,NA,2,NA,NA,NA,NA,NA
Sayornis_phoebe,Tyrannidae,NA,0,1,NA,NA,NA,0.4,NA,NA,NA,NA
Sayornis_phoebe,Tyrannidae,NA,0,1,NA,NA,NA,NA,1.7,NA,NA,NA
Sayornis_phoebe,Tyrannidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,10.31% EPB
Scenopoeetes_dentirostris,unknown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scissirostrum_dubium,unknown,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sclerurus_caudacutus,Furnariidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sclerurus_guatemalensis,Furnariidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotocerca_inquieta,unknown,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,NA,NA,2.7,NA,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,NA,NA,2.73,NA,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,NA,NA,NA,4.8,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,NA,NA,NA,4.76,NA,NA,NA
Seiurus_aurocapilla,Parulidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seiurus_motacilla,Parulidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seiurus_motacilla,Parulidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,3.8,NA,NA,NA,NA,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,3.8,NA,NA,NA,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,NA,NA,1.8,NA,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,NA,NA,1.81,NA,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,NA,NA,NA,7.7,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,NA,NA,NA,7.69,NA,NA,NA
Seiurus_noveboracensis,Parulidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sericornis_frontalis,Acanthizidae,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Sericornis_frontalis,Acanthizidae,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,12.4% EPP
Sericornis_frontalis,Acanthizidae,NA,NA,1,NA,NA,NA,NA,NA,NA,NA, 12.5% EPB
Serinus_alario,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_albogularis,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_atrogularis,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_burtoni,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,25,NA,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,69,NA,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,70.7,NA,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,81,NA,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,10,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,9,NA,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,NA,300,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,NA,316.2,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,NA,100,NA,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,NA,NA,9.9,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,NA,NA,6.7,NA,NA,NA,NA
Serinus_canaria,Fringillidae,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_canicollis,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_canicollis,Fringillidae,NA,0,NA,NA,NA,NA,20,NA,NA,NA,NA
Serinus_citrinipectus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_flaviventris,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_flavivertex,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_flavivertex,Fringillidae,NA,0,NA,NA,NA,NA,15,NA,NA,NA,NA
Serinus_gularis,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_leucopterus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_mennelli,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_mozambicus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_nigriceps,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_pusillus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_scotops,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_serinus,Fringillidae,1,0,0,63.5,NA,NA,NA,NA,NA,NA,NA
Serinus_serinus,Fringillidae,1,0,0,54,NA,NA,NA,NA,NA,NA,NA
Serinus_serinus,Fringillidae,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_serinus,Fringillidae,1,0,0,NA,NA,NA,NA,NA,NA,NA,9.4% EPP
Serinus_striolatus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_sulphuratus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_syriacus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_totta,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serinus_tristriatus,Fringillidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,4,NA,NA,NA,NA,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,1.6,NA,NA,NA,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,NA,4,NA,NA,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,NA,NA,0.9,NA,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,NA,NA,0.92,NA,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,NA,NA,NA,5.3,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,NA,NA,NA,5.26,NA,NA,NA
Setophaga_ruticilla,Parulidae,1,0,1,NA,NA,NA,NA,NA,NA,NA,39.8% EPP
Sialia_currucoides,Turdidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sialia_currucoides,Turdidae,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
Sialia_mexicana,Turdidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Sialia_mexicana,Turdidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,45.1% EPB
Sialia_mexicana,Turdidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA, 19% EPP
Sialia_sialis,Turdidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Sialia_sialis,Turdidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,24% EPF
Sialia_sialis,Turdidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA, 26% EPB
Sigelus_silens,Muscicapidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sitta_carolinensis,Sittidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sitta_carolinensis,Sittidae,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA
Sitta_carolinensis,Sittidae,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA
Sitta_carolinensis,Sittidae,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA
Sitta_europaea,Sittidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Speculipastor_bicolor,unknown,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphenoeacus_afer,Macrosphenidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spiza_americana,Cardinalidae,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA
Spiza_americana,Cardinalidae,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA
Spiza_americana,Cardinalidae,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
Spiza_americana,Cardinalidae,NA,1,NA,NA,NA,NA,1.5,NA,NA,NA,NA
Spiza_americana,Cardinalidae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_arborea,Passerellidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_arborea,Passerellidae,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
Spizella_atrogularis,Passerellidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_atrogularis,Passerellidae,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA
Spizella_breweri,Passerellidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_breweri,Passerellidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_pallida,Passerellidae,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA
Spizella_pallida,Passerellidae,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA
Spizella_pallida,Passerellidae,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA
Spizella_pallida,Passerellidae,NA,0,NA,NA,NA,NA,1.75,NA,NA,NA,NA
Spizella_pallida,Passerellidae,NA,0,NA,NA,NA,NA,NA,6.25,NA,NA,NA
Spizella_pallida,Passerellidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_passerina,Passerellidae,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA
Spizella_passerina,Passerellidae,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA
Spizella_passerina,Passerellidae,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA
Spizella_passerina,Passerellidae,0,0,NA,NA,NA,NA,2.61,NA,NA,NA,NA
Spizella_passerina,Passerellidae,0,0,NA,NA,NA,NA,NA,6.79,NA,NA,NA
Spizella_passerina,Passerellidae,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_pusilla,Passerellidae,0,0,1,2,NA,NA,NA,NA,NA,NA,NA
Spizella_pusilla,Passerellidae,0,0,1,NA,2,NA,NA,NA,NA,NA,NA
Spizella_pusilla,Passerellidae,0,0,1,NA,NA,1,NA,NA,NA,NA,NA
Spizella_pusilla,Passerellidae,0,0,1,NA,NA,NA,3,NA,NA,NA,NA
Spizella_pusilla,Passerellidae,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Spizella_pusilla,Passerellidae,0,0,1,NA,NA,NA,NA,NA,NA,NA,20.57% EPB
Spizocorys_conirostris,Alaudidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spizocorys_fringillaris,Alaudidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sporophila_minuta,unknown,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sporopipes_frontalis,Ploceidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sporopipes_squamifrons,Ploceidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sporopipes_squamifrons,Ploceidae,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA
Spreo_bicolor,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spreo_fischeri,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenostira_scita,Stenostiridae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_bellicosa,Icteridae,NA,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA
Sturnella_bellicosa,Icteridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_bellicosa,Icteridae,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
Sturnella_defilippii,Icteridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_defilippii,Icteridae,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
Sturnella_loyca,Icteridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_loyca,Icteridae,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
Sturnella_magna,Icteridae,NA,1,NA,389.5,NA,NA,NA,NA,NA,NA,NA
Sturnella_magna,Icteridae,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA
Sturnella_magna,Icteridae,NA,1,NA,NA,NA,70,NA,NA,NA,NA,NA
Sturnella_magna,Icteridae,NA,1,NA,NA,NA,NA,1.28,NA,NA,NA,NA
Sturnella_magna,Icteridae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,86,NA,NA,NA,NA,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,NA,8,NA,NA,NA,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,NA,NA,8,NA,NA,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,NA,NA,NA,1.5,NA,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,NA,NA,NA,NA,8,NA,NA,NA
Sturnella_neglecta,Icteridae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_superciliaris,Icteridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnella_superciliaris,Icteridae,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
Sturnus_contra,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_malabaricus,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_pagodarum,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_philippensis,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_roseus,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_sturninus,Sturnidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_unicolor,Sturnidae,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Sturnus_unicolor,Sturnidae,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,36.49% EPB
Sturnus_vulgaris,Sturnidae,1,1,0,44,NA,NA,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,39.9,NA,NA,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,15,NA,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,4.2,NA,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,49,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,35,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,40.13,NA,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,NA,24.77,NA,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,NA,NA,5,NA,NA,NA
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,NA,NA,NA,NA,NA,40.4% EPB
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,NA,NA,NA,NA,NA, 9.1% EPP
Sturnus_vulgaris,Sturnidae,1,1,0,NA,NA,NA,NA,NA,NA,NA, 8% EPP
Sylvia_atricapilla,Sylviidae,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_atricapilla,Sylviidae,NA,1,NA,NA,25,NA,NA,NA,NA,NA,NA
Sylvia_atricapilla,Sylviidae,NA,1,NA,NA,NA,1000,NA,NA,NA,NA,NA
Sylvia_atricapilla,Sylviidae,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA
Sylvia_atricapilla,Sylviidae,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA
Sylvia_atricapilla,Sylviidae,NA,1,NA,NA,NA,NA,NA,4.2,NA,NA,NA
Sylvia_boehmi,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_boehmi,Sylviidae,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA
Sylvia_boehmi,Sylviidae,NA,0,NA,NA,NA,NA,NA,3.5,NA,NA,NA
Sylvia_borin,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_borin,Sylviidae,NA,0,NA,NA,20,NA,NA,NA,NA,NA,NA
Sylvia_borin,Sylviidae,NA,0,NA,NA,NA,1000,NA,NA,NA,NA,NA
Sylvia_borin,Sylviidae,NA,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA
Sylvia_borin,Sylviidae,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA
Sylvia_borin,Sylviidae,NA,0,NA,NA,NA,NA,NA,1.55,NA,NA,NA
Sylvia_buryi,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_cantillans,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_cantillans,Sylviidae,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,119,NA,NA,NA,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,616,NA,NA,NA,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,NA,15,NA,NA,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,NA,NA,NA,2.5,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,NA,NA,NA,5.75,NA,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,NA,NA,NA,NA,5,NA,NA,NA
Sylvia_communis,Sylviidae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_conspicillata,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_conspicillata,Sylviidae,NA,0,NA,NA,NA,NA,1.95,NA,NA,NA,NA
Sylvia_curruca,Sylviidae,NA,0,NA,68,NA,NA,NA,NA,NA,NA,NA
Sylvia_curruca,Sylviidae,NA,0,NA,NA,8,NA,NA,NA,NA,NA,NA
Sylvia_curruca,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_curruca,Sylviidae,NA,0,NA,NA,NA,NA,1.75,NA,NA,NA,NA
Sylvia_curruca,Sylviidae,NA,0,NA,NA,NA,NA,NA,9,NA,NA,NA
Sylvia_deserticola,Sylviidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_deserticola,Sylviidae,NA,NA,NA,NA,NA,NA,3.45,NA,NA,NA,NA
Sylvia_hortensis,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_hortensis,Sylviidae,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA
Sylvia_hortensis,Sylviidae,NA,0,NA,NA,NA,NA,NA,6,NA,NA,NA
Sylvia_leucomelaena,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_leucomelaena,Sylviidae,NA,0,NA,NA,NA,NA,1.4,NA,NA,NA,NA
Sylvia_melanocephala,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_melanocephala,Sylviidae,NA,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA
Sylvia_melanothorax,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_melanothorax,Sylviidae,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA
Sylvia_mystacea,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_mystacea,Sylviidae,NA,0,NA,NA,NA,NA,6,NA,NA,NA,NA
Sylvia_nana,Sylviidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_nana,Sylviidae,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA
Sylvia_nisoria,Sylviidae,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA
Sylvia_nisoria,Sylviidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_nisoria,Sylviidae,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
Sylvia_nisoria,Sylviidae,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
Sylvia_rueppelli,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_rueppelli,Sylviidae,NA,0,NA,NA,NA,NA,1.8,NA,NA,NA,NA
Sylvia_sarda,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_sarda,Sylviidae,NA,0,NA,NA,NA,NA,2.85,NA,NA,NA,NA
Sylvia_subcaerulea,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_undata,Sylviidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvia_undata,Sylviidae,NA,0,NA,NA,NA,NA,2.25,NA,NA,NA,NA
Sylvietta_brachyura,Macrosphenidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvietta_denti,Macrosphenidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvietta_denti,Macrosphenidae,NA,0,NA,NA,NA,NA,3.5,NA,NA,NA,NA
Sylvietta_rufescens,Macrosphenidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvietta_virens,Macrosphenidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvietta_whytii,Macrosphenidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synallaxis_brachyura,Furnariidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synallaxis_brachyura,Furnariidae,NA,0,NA,NA,NA,NA,0.3,NA,NA,NA,NA
Synallaxis_brachyura,Furnariidae,NA,0,NA,NA,NA,NA,NA,1.5,NA,NA,NA
Synallaxis_erythrothorax,Furnariidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synallaxis_zimmeri,Furnariidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synallaxis_zimmeri,Furnariidae,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA
Synallaxis_zimmeri,Furnariidae,NA,0,NA,NA,NA,NA,NA,1.5,NA,NA,NA
Tachycineta_albilinea,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tachycineta_albilinea,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,"15% EPY, 26% EPB"
Tachycineta_bicolor,Hirundinidae,NA,0,1,2.6,NA,NA,NA,NA,NA,NA,NA
Tachycineta_bicolor,Hirundinidae,NA,0,1,NA,2.5,NA,NA,NA,NA,NA,NA
Tachycineta_bicolor,Hirundinidae,NA,0,1,NA,NA,2.6,NA,NA,NA,NA,NA
Tachycineta_bicolor,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA
Tachycineta_bicolor,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA,47% EPF
Tachycineta_bicolor,Hirundinidae,NA,0,1,NA,NA,NA,NA,NA,NA,NA, 79.94% EPB
Tachycineta_thalassina,Hirundinidae,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,8,NA,NA,NA,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,NA,6.8,NA,NA,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,NA,8,NA,NA,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,NA,NA,1,NA,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,NA,NA,NA,0.9,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
Taeniopygia_guttata,Estrildidae,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.4% EPP
